request_id,latency_ms,completed_at_ms,op
yscb_transfer:16648,3,1773332472289,yscb_transfer 495->630
yscb_transfer:16649,2,1773332472289,yscb_transfer 282->555
yscb_transfer:16650,2,1773332472289,yscb_transfer 266->932
yscb_transfer:16651,1,1773332472299,yscb_transfer 671->438
yscb_transfer:16652,1,1773332472300,yscb_transfer 728->765
yscb_transfer:16653,1,1773332472301,yscb_transfer 310->266
yscb_transfer:16654,2,1773332472302,yscb_transfer 893->351
yscb_transfer:16655,2,1773332472303,yscb_transfer 172->3
yscb_transfer:16656,2,1773332472303,yscb_transfer 253->579
yscb_transfer:16657,2,1773332472303,yscb_transfer 716->886
yscb_transfer:16660,2,1773332472304,yscb_transfer 632->288
yscb_transfer:16658,2,1773332472304,yscb_transfer 109->284
yscb_transfer:16659,2,1773332472304,yscb_transfer 162->500
yscb_transfer:16661,1,1773332472315,yscb_transfer 328->209
yscb_transfer:16662,1,1773332472315,yscb_transfer 337->412
yscb_transfer:16663,1,1773332472316,yscb_transfer 78->709
yscb_transfer:16664,2,1773332472316,yscb_transfer 538->304
yscb_transfer:16665,2,1773332472317,yscb_transfer 907->552
yscb_transfer:16666,2,1773332472317,yscb_transfer 533->255
yscb_transfer:16667,2,1773332472317,yscb_transfer 134->166
yscb_transfer:16670,1,1773332472318,yscb_transfer 266->597
yscb_transfer:16668,2,1773332472318,yscb_transfer 161->7
yscb_transfer:16669,2,1773332472318,yscb_transfer 460->416
yscb_transfer:16671,1,1773332472327,yscb_transfer 649->697
yscb_transfer:16673,1,1773332472328,yscb_transfer 770->575
yscb_transfer:16672,1,1773332472328,yscb_transfer 475->862
yscb_transfer:16674,2,1773332472329,yscb_transfer 183->577
yscb_transfer:16675,2,1773332472329,yscb_transfer 759->587
yscb_transfer:16676,2,1773332472330,yscb_transfer 522->206
yscb_transfer:16677,2,1773332472330,yscb_transfer 321->809
yscb_transfer:16678,2,1773332472330,yscb_transfer 253->373
yscb_transfer:16679,1,1773332472331,yscb_transfer 947->667
yscb_transfer:16680,1,1773332472331,yscb_transfer 83->994
yscb_transfer:16681,1,1773332472341,yscb_transfer 67->436
yscb_transfer:16682,1,1773332472342,yscb_transfer 382->872
yscb_transfer:16683,1,1773332472343,yscb_transfer 410->227
yscb_transfer:16684,1,1773332472343,yscb_transfer 182->263
yscb_transfer:16687,2,1773332472344,yscb_transfer 568->761
yscb_transfer:16685,2,1773332472344,yscb_transfer 458->62
yscb_transfer:16686,2,1773332472344,yscb_transfer 451->327
yscb_transfer:16688,2,1773332472345,yscb_transfer 180->472
yscb_transfer:16689,1,1773332472345,yscb_transfer 215->551
yscb_transfer:16690,1,1773332472345,yscb_transfer 120->804
yscb_transfer:16691,1,1773332472354,yscb_transfer 360->666
yscb_transfer:16692,1,1773332472355,yscb_transfer 592->319
yscb_transfer:16693,1,1773332472355,yscb_transfer 505->961
yscb_transfer:16694,1,1773332472356,yscb_transfer 334->748
yscb_transfer:16695,2,1773332472356,yscb_transfer 445->209
yscb_transfer:16697,1,1773332472357,yscb_transfer 440->162
yscb_transfer:16696,2,1773332472357,yscb_transfer 869->565
yscb_transfer:16699,1,1773332472358,yscb_transfer 412->960
yscb_transfer:16700,1,1773332472358,yscb_transfer 124->208
yscb_transfer:16698,2,1773332472358,yscb_transfer 836->534
yscb_transfer:16702,2,1773332472369,yscb_transfer 265->252
yscb_transfer:16701,1,1773332472369,yscb_transfer 144->671
yscb_transfer:16703,2,1773332472370,yscb_transfer 364->627
yscb_transfer:16704,2,1773332472370,yscb_transfer 976->359
yscb_transfer:16705,2,1773332472371,yscb_transfer 248->287
yscb_transfer:16706,2,1773332472371,yscb_transfer 4->714
yscb_transfer:16707,2,1773332472372,yscb_transfer 421->512
yscb_transfer:16708,2,1773332472372,yscb_transfer 731->749
yscb_transfer:16709,2,1773332472372,yscb_transfer 373->316
yscb_transfer:16710,2,1773332472372,yscb_transfer 538->36
yscb_transfer:16711,1,1773332472383,yscb_transfer 354->714
yscb_transfer:16712,1,1773332472384,yscb_transfer 784->305
yscb_transfer:16713,1,1773332472385,yscb_transfer 272->717
yscb_transfer:16715,2,1773332472386,yscb_transfer 509->629
yscb_transfer:16714,2,1773332472386,yscb_transfer 877->21
yscb_transfer:16716,2,1773332472387,yscb_transfer 368->887
yscb_transfer:16717,2,1773332472387,yscb_transfer 58->392
yscb_transfer:16718,2,1773332472387,yscb_transfer 308->900
yscb_transfer:16719,1,1773332472387,yscb_transfer 901->160
yscb_transfer:16720,2,1773332472388,yscb_transfer 569->900
yscb_transfer:16721,1,1773332472397,yscb_transfer 197->968
yscb_transfer:16722,1,1773332472398,yscb_transfer 473->988
yscb_transfer:16723,1,1773332472398,yscb_transfer 46->648
yscb_transfer:16724,1,1773332472399,yscb_transfer 321->85
yscb_transfer:16727,2,1773332472400,yscb_transfer 109->1
yscb_transfer:16725,2,1773332472400,yscb_transfer 94->315
yscb_transfer:16726,2,1773332472400,yscb_transfer 291->489
yscb_transfer:16729,2,1773332472401,yscb_transfer 227->471
yscb_transfer:16730,1,1773332472401,yscb_transfer 447->678
yscb_transfer:16728,2,1773332472401,yscb_transfer 159->643
yscb_transfer:16731,1,1773332472412,yscb_transfer 616->380
yscb_transfer:16732,1,1773332472413,yscb_transfer 244->973
yscb_transfer:16733,1,1773332472413,yscb_transfer 742->142
yscb_transfer:16734,1,1773332472414,yscb_transfer 978->865
yscb_transfer:16735,1,1773332472414,yscb_transfer 765->100
yscb_transfer:16736,1,1773332472415,yscb_transfer 507->267
yscb_transfer:16737,1,1773332472415,yscb_transfer 665->556
yscb_transfer:16738,1,1773332472416,yscb_transfer 88->255
yscb_transfer:16739,1,1773332472416,yscb_transfer 228->609
yscb_transfer:16740,1,1773332472416,yscb_transfer 875->823
yscb_transfer:16742,1,1773332472430,yscb_transfer 920->766
yscb_transfer:16741,1,1773332472430,yscb_transfer 10->786
yscb_transfer:16744,1,1773332472431,yscb_transfer 879->546
yscb_transfer:16743,1,1773332472431,yscb_transfer 162->341
yscb_transfer:16745,1,1773332472432,yscb_transfer 302->874
yscb_transfer:16746,1,1773332472432,yscb_transfer 138->185
yscb_transfer:16747,1,1773332472433,yscb_transfer 487->271
yscb_transfer:16748,1,1773332472434,yscb_transfer 169->182
yscb_transfer:16749,1,1773332472434,yscb_transfer 122->370
yscb_transfer:16750,1,1773332472434,yscb_transfer 151->997
yscb_transfer:16751,1,1773332472444,yscb_transfer 906->941
yscb_transfer:16752,1,1773332472444,yscb_transfer 717->973
yscb_transfer:16753,1,1773332472445,yscb_transfer 770->691
yscb_transfer:16754,1,1773332472446,yscb_transfer 100->338
yscb_transfer:16756,2,1773332472447,yscb_transfer 34->735
yscb_transfer:16755,1,1773332472447,yscb_transfer 375->486
yscb_transfer:16759,1,1773332472448,yscb_transfer 297->700
yscb_transfer:16760,1,1773332472448,yscb_transfer 874->97
yscb_transfer:16757,2,1773332472448,yscb_transfer 564->421
yscb_transfer:16758,2,1773332472448,yscb_transfer 72->171
yscb_transfer:16761,1,1773332472460,yscb_transfer 148->912
yscb_transfer:16762,1,1773332472461,yscb_transfer 632->744
yscb_transfer:16763,1,1773332472461,yscb_transfer 859->896
yscb_transfer:16764,1,1773332472462,yscb_transfer 24->780
yscb_transfer:16765,1,1773332472462,yscb_transfer 138->479
yscb_transfer:16766,1,1773332472463,yscb_transfer 220->367
yscb_transfer:16767,2,1773332472463,yscb_transfer 177->989
yscb_transfer:16768,1,1773332472463,yscb_transfer 392->764
yscb_transfer:16769,1,1773332472464,yscb_transfer 501->874
yscb_transfer:16770,1,1773332472464,yscb_transfer 299->386
yscb_transfer:16771,1,1773332472476,yscb_transfer 643->187
yscb_transfer:16773,2,1773332472477,yscb_transfer 885->300
yscb_transfer:16772,1,1773332472477,yscb_transfer 296->397
yscb_transfer:16775,2,1773332472478,yscb_transfer 447->978
yscb_transfer:16774,2,1773332472478,yscb_transfer 214->308
yscb_transfer:16776,2,1773332472479,yscb_transfer 617->259
yscb_transfer:16777,2,1773332472479,yscb_transfer 457->927
yscb_transfer:16778,2,1773332472480,yscb_transfer 629->979
yscb_transfer:16779,1,1773332472480,yscb_transfer 716->725
yscb_transfer:16780,1,1773332472480,yscb_transfer 57->775
yscb_transfer:16781,1,1773332472492,yscb_transfer 543->560
yscb_transfer:16782,1,1773332472492,yscb_transfer 681->447
yscb_transfer:16783,1,1773332472493,yscb_transfer 591->697
yscb_transfer:16784,1,1773332472494,yscb_transfer 391->386
yscb_transfer:16785,1,1773332472494,yscb_transfer 452->410
yscb_transfer:16787,1,1773332472495,yscb_transfer 476->391
yscb_transfer:16786,1,1773332472495,yscb_transfer 958->300
yscb_transfer:16790,1,1773332472496,yscb_transfer 57->272
yscb_transfer:16788,1,1773332472496,yscb_transfer 485->374
yscb_transfer:16789,1,1773332472496,yscb_transfer 169->320
yscb_transfer:16791,1,1773332472509,yscb_transfer 908->300
yscb_transfer:16792,1,1773332472509,yscb_transfer 65->308
yscb_transfer:16793,1,1773332472510,yscb_transfer 22->273
yscb_transfer:16794,2,1773332472511,yscb_transfer 89->637
yscb_transfer:16795,2,1773332472511,yscb_transfer 812->767
yscb_transfer:16796,2,1773332472512,yscb_transfer 457->425
yscb_transfer:16797,2,1773332472512,yscb_transfer 883->867
yscb_transfer:16798,2,1773332472512,yscb_transfer 256->253
yscb_transfer:16799,2,1773332472513,yscb_transfer 297->325
yscb_transfer:16800,2,1773332472513,yscb_transfer 460->535
yscb_transfer:16801,1,1773332472524,yscb_transfer 717->249
yscb_transfer:16803,1,1773332472525,yscb_transfer 565->961
yscb_transfer:16804,1,1773332472526,yscb_transfer 960->43
yscb_transfer:16802,3,1773332472526,yscb_transfer 414->717
yscb_transfer:16806,2,1773332472527,yscb_transfer 480->120
yscb_transfer:16805,3,1773332472528,yscb_transfer 414->800
yscb_transfer:16808,1,1773332472528,yscb_transfer 565->258
yscb_transfer:16809,2,1773332472528,yscb_transfer 656->249
yscb_transfer:16810,1,1773332472528,yscb_transfer 881->591
yscb_transfer:16807,4,1773332472529,yscb_transfer 800->316
yscb_transfer:16811,1,1773332472539,yscb_transfer 2->916
yscb_transfer:16812,1,1773332472540,yscb_transfer 617->110
yscb_transfer:16813,2,1773332472541,yscb_transfer 57->96
yscb_transfer:16814,2,1773332472541,yscb_transfer 622->334
yscb_transfer:16816,2,1773332472542,yscb_transfer 904->952
yscb_transfer:16817,2,1773332472542,yscb_transfer 603->729
yscb_transfer:16815,2,1773332472542,yscb_transfer 521->494
yscb_transfer:16820,1,1773332472543,yscb_transfer 583->625
yscb_transfer:16818,1,1773332472543,yscb_transfer 430->537
yscb_transfer:16819,1,1773332472543,yscb_transfer 663->447
yscb_transfer:16821,1,1773332472555,yscb_transfer 594->538
yscb_transfer:16822,1,1773332472555,yscb_transfer 700->831
yscb_transfer:16823,1,1773332472564,yscb_transfer 582->540
yscb_transfer:16824,1,1773332472564,yscb_transfer 65->895
yscb_transfer:16825,2,1773332472565,yscb_transfer 869->623
yscb_transfer:16826,2,1773332472566,yscb_transfer 258->266
yscb_transfer:16827,2,1773332472566,yscb_transfer 21->64
yscb_transfer:16828,2,1773332472566,yscb_transfer 431->611
yscb_transfer:16829,2,1773332472567,yscb_transfer 660->666
yscb_transfer:16830,1,1773332472567,yscb_transfer 645->965
yscb_transfer:16831,1,1773332472578,yscb_transfer 261->100
yscb_transfer:16832,1,1773332472578,yscb_transfer 862->127
yscb_transfer:16833,1,1773332472579,yscb_transfer 184->673
yscb_transfer:16835,2,1773332472580,yscb_transfer 920->579
yscb_transfer:16834,2,1773332472580,yscb_transfer 586->506
yscb_transfer:16836,2,1773332472581,yscb_transfer 430->336
yscb_transfer:16837,2,1773332472581,yscb_transfer 167->71
yscb_transfer:16838,2,1773332472581,yscb_transfer 491->225
yscb_transfer:16839,2,1773332472581,yscb_transfer 979->806
yscb_transfer:16840,1,1773332472582,yscb_transfer 699->915
yscb_transfer:16841,1,1773332472593,yscb_transfer 336->171
yscb_transfer:16842,1,1773332472594,yscb_transfer 466->146
yscb_transfer:16843,1,1773332472595,yscb_transfer 902->451
yscb_transfer:16844,2,1773332472595,yscb_transfer 771->279
yscb_transfer:16845,2,1773332472596,yscb_transfer 324->674
yscb_transfer:16846,2,1773332472596,yscb_transfer 276->380
yscb_transfer:16850,1,1773332472597,yscb_transfer 901->470
yscb_transfer:16849,2,1773332472597,yscb_transfer 533->179
yscb_transfer:16847,2,1773332472597,yscb_transfer 226->172
yscb_transfer:16848,2,1773332472597,yscb_transfer 532->460
yscb_transfer:16851,1,1773332472608,yscb_transfer 642->865
yscb_transfer:16852,1,1773332472609,yscb_transfer 428->595
yscb_transfer:16853,1,1773332472610,yscb_transfer 585->106
yscb_transfer:16854,1,1773332472610,yscb_transfer 782->911
yscb_transfer:16855,2,1773332472611,yscb_transfer 632->689
yscb_transfer:16856,2,1773332472611,yscb_transfer 171->836
yscb_transfer:16857,2,1773332472612,yscb_transfer 168->407
yscb_transfer:16858,2,1773332472612,yscb_transfer 556->194
yscb_transfer:16859,2,1773332472612,yscb_transfer 307->357
yscb_transfer:16860,1,1773332472612,yscb_transfer 601->25
yscb_transfer:16861,1,1773332472621,yscb_transfer 419->337
yscb_transfer:16862,1,1773332472622,yscb_transfer 644->718
yscb_transfer:16863,1,1773332472623,yscb_transfer 245->304
yscb_transfer:16864,1,1773332472624,yscb_transfer 160->600
yscb_transfer:16865,1,1773332472624,yscb_transfer 56->474
yscb_transfer:16866,1,1773332472625,yscb_transfer 925->991
yscb_transfer:16867,1,1773332472625,yscb_transfer 750->646
yscb_transfer:16868,2,1773332472626,yscb_transfer 832->777
yscb_transfer:16869,1,1773332472626,yscb_transfer 601->257
yscb_transfer:16870,1,1773332472626,yscb_transfer 918->131
yscb_transfer:16871,1,1773332472637,yscb_transfer 141->35
yscb_transfer:16872,2,1773332472638,yscb_transfer 873->361
yscb_transfer:16873,2,1773332472638,yscb_transfer 897->292
yscb_transfer:16874,1,1773332472639,yscb_transfer 791->194
yscb_transfer:16877,1,1773332472640,yscb_transfer 689->868
yscb_transfer:16875,2,1773332472640,yscb_transfer 515->220
yscb_transfer:16876,2,1773332472640,yscb_transfer 909->537
yscb_transfer:16878,1,1773332472641,yscb_transfer 143->268
yscb_transfer:16879,1,1773332472641,yscb_transfer 426->470
yscb_transfer:16880,1,1773332472641,yscb_transfer 286->384
yscb_transfer:16881,1,1773332472653,yscb_transfer 35->899
yscb_transfer:16882,2,1773332472654,yscb_transfer 678->370
yscb_transfer:16883,2,1773332472654,yscb_transfer 753->258
yscb_transfer:16884,2,1773332472655,yscb_transfer 894->81
yscb_transfer:16885,2,1773332472656,yscb_transfer 578->257
yscb_transfer:16886,2,1773332472656,yscb_transfer 763->646
yscb_transfer:16887,2,1773332472656,yscb_transfer 732->928
yscb_transfer:16889,2,1773332472657,yscb_transfer 59->783
yscb_transfer:16890,2,1773332472657,yscb_transfer 886->127
yscb_transfer:16888,2,1773332472657,yscb_transfer 128->434
yscb_transfer:16891,1,1773332472667,yscb_transfer 756->614
yscb_transfer:16892,1,1773332472668,yscb_transfer 305->95
yscb_transfer:16893,1,1773332472669,yscb_transfer 151->988
yscb_transfer:16894,2,1773332472670,yscb_transfer 366->622
yscb_transfer:16895,2,1773332472670,yscb_transfer 666->266
yscb_transfer:16896,2,1773332472670,yscb_transfer 552->333
yscb_transfer:16897,2,1773332472671,yscb_transfer 92->311
yscb_transfer:16898,2,1773332472671,yscb_transfer 984->605
yscb_transfer:16899,2,1773332472672,yscb_transfer 776->965
yscb_transfer:16900,2,1773332472672,yscb_transfer 881->438
yscb_transfer:16901,1,1773332472681,yscb_transfer 440->469
yscb_transfer:16903,1,1773332472682,yscb_transfer 842->46
yscb_transfer:16902,1,1773332472682,yscb_transfer 172->194
yscb_transfer:16905,1,1773332472684,yscb_transfer 236->701
yscb_transfer:16904,1,1773332472684,yscb_transfer 243->249
yscb_transfer:16906,1,1773332472685,yscb_transfer 173->751
yscb_transfer:16907,1,1773332472685,yscb_transfer 605->900
yscb_transfer:16908,1,1773332472686,yscb_transfer 100->821
yscb_transfer:16909,2,1773332472687,yscb_transfer 792->519
yscb_transfer:16910,1,1773332472687,yscb_transfer 344->495
yscb_transfer:16911,1,1773332472698,yscb_transfer 400->61
yscb_transfer:16912,1,1773332472699,yscb_transfer 454->948
yscb_transfer:16913,1,1773332472699,yscb_transfer 640->816
yscb_transfer:16914,1,1773332472700,yscb_transfer 568->722
yscb_transfer:16915,1,1773332472701,yscb_transfer 614->515
yscb_transfer:16916,1,1773332472701,yscb_transfer 974->503
yscb_transfer:16917,1,1773332472702,yscb_transfer 874->321
yscb_transfer:16918,1,1773332472703,yscb_transfer 885->259
yscb_transfer:16919,1,1773332472703,yscb_transfer 703->320
yscb_transfer:16920,1,1773332472703,yscb_transfer 227->480
yscb_transfer:16921,1,1773332472714,yscb_transfer 304->79
yscb_transfer:16922,1,1773332472715,yscb_transfer 644->602
yscb_transfer:16923,1,1773332472716,yscb_transfer 266->959
yscb_transfer:16924,1,1773332472717,yscb_transfer 487->387
yscb_transfer:16925,1,1773332472717,yscb_transfer 701->498
yscb_transfer:16926,1,1773332472718,yscb_transfer 450->30
yscb_transfer:16927,1,1773332472719,yscb_transfer 735->325
yscb_transfer:16929,2,1773332472720,yscb_transfer 249->898
yscb_transfer:16930,1,1773332472720,yscb_transfer 786->139
yscb_transfer:16928,2,1773332472720,yscb_transfer 8->905
yscb_transfer:16931,1,1773332472731,yscb_transfer 774->471
yscb_transfer:16933,1,1773332472732,yscb_transfer 663->312
yscb_transfer:16932,1,1773332472732,yscb_transfer 58->832
yscb_transfer:16934,1,1773332472733,yscb_transfer 216->950
yscb_transfer:16936,1,1773332472734,yscb_transfer 278->856
yscb_transfer:16935,1,1773332472734,yscb_transfer 71->115
yscb_transfer:16937,1,1773332472735,yscb_transfer 46->343
yscb_transfer:16938,1,1773332472736,yscb_transfer 591->583
yscb_transfer:16939,2,1773332472736,yscb_transfer 117->145
yscb_transfer:16940,1,1773332472737,yscb_transfer 304->196
yscb_transfer:16941,1,1773332472748,yscb_transfer 393->273
yscb_transfer:16942,1,1773332472749,yscb_transfer 812->540
yscb_transfer:16943,1,1773332472749,yscb_transfer 27->688
yscb_transfer:16944,1,1773332472750,yscb_transfer 361->339
yscb_transfer:16945,1,1773332472751,yscb_transfer 15->771
yscb_transfer:16946,1,1773332472751,yscb_transfer 953->585
yscb_transfer:16947,1,1773332472752,yscb_transfer 919->443
yscb_transfer:16949,1,1773332472753,yscb_transfer 28->890
yscb_transfer:16950,1,1773332472753,yscb_transfer 18->328
yscb_transfer:16948,1,1773332472753,yscb_transfer 589->156
yscb_transfer:16951,1,1773332472765,yscb_transfer 672->897
yscb_transfer:16952,1,1773332472766,yscb_transfer 702->579
yscb_transfer:16953,1,1773332472766,yscb_transfer 645->29
yscb_transfer:16954,1,1773332472767,yscb_transfer 240->618
yscb_transfer:16955,1,1773332472768,yscb_transfer 782->492
yscb_transfer:16956,1,1773332472768,yscb_transfer 340->156
yscb_transfer:16957,1,1773332472769,yscb_transfer 131->461
yscb_transfer:16958,1,1773332472770,yscb_transfer 524->625
yscb_transfer:16959,1,1773332472770,yscb_transfer 474->875
yscb_transfer:16960,1,1773332472770,yscb_transfer 292->959
yscb_transfer:16961,1,1773332472782,yscb_transfer 889->145
yscb_transfer:16962,1,1773332472782,yscb_transfer 219->108
yscb_transfer:16963,1,1773332472783,yscb_transfer 738->502
